1	0.000166
3	0.000444
5	0.000333
5	0.000333
7	0.000428
9	0.000444
10	0.000416
11	0.000454
13	0.000448
15	0.000444
15	0.000499
17	0.000470
19	0.000447
20	0.000416
21	0.000483
23	0.000470
25	0.000459
25	0.000459
27	0.000481
29	0.000482
30	0.000477
31	0.000494
33	0.000509
35	0.000490
35	0.000452
37	0.000468
39	0.000465
40	0.000487
45	0.000433
50	0.000423
55	0.000378
60	0.000383
65	0.000351
70	0.000330
75	0.000326
80	0.000318
85	0.000309
90	0.000279
95	0.000264
100	0.000263
105	0.000238
110	0.000237
115	0.000233
120	0.000222
125	0.000212
130	0.000200
135	0.000189
140	0.000193
145	0.000182
150	0.000182
155	0.000172
160	0.000165
165	0.000161
170	0.000160
175	0.000169
180	0.000148
185	0.000148
190	0.000144
195	0.000136
200	0.000137
205	0.000132
210	0.000129
215	0.000128
220	0.000122
225	0.000121
230	0.000119
235	0.000115
240	0.000118
245	0.000113
250	0.000111
255	0.000105
260	0.000106
265	0.000102
270	0.000100
275	0.000099
280	0.000097
285	0.000096
290	0.000092
295	0.000096
300	0.000089
305	0.000086
310	0.000086
315	0.000089
320	0.000083
325	0.000083
330	0.000083
335	0.000084
340	0.000081
345	0.000082
350	0.000077
355	0.000075
360	0.000080
365	0.000074
370	0.000074
375	0.000071
380	0.000070
385	0.000074
390	0.000072
395	0.000070
400	0.000068
405	0.000067
410	0.000067
415	0.000067
420	0.000067
425	0.000065
430	0.000063
435	0.000062
440	0.000062
445	0.000062
450	0.000063
455	0.000061
460	0.000060
465	0.000058
470	0.000059
475	0.000057
480	0.000056
485	0.000054
490	0.000055
495	0.000055
500	0.000054
